organism_name	md5sum	num_unique_kmers_in_genome_sketch	num_total_kmers_in_genome_sketch	genome_scale_factor
GCA_002773535.1 Candidatus Harrisonbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_40_38, ASM277353v1	04b53e3fbe14d4ef13ae9c99d8fb19e2	742	742	1000
GCF_900101165.1 Alkalibacterium thalassium strain=DSM 19181, IMG-taxon 2619619006 annotated assembly	0524d38ac12d932a860e085e8c3ca264	2279	2279	1000
GCA_016882195.1 Candidatus Verstraetearchaeota archaeon, JGI 2017-08-21	05f7af92223657ae0df23e5ded247996	1486	1486	1000
GCA_003851245.1 Bacteroidales bacterium, ASM385124v1	03c3154ce397936fea4debb69a92263a	2937	2937	1000
GCF_014648995.1 Streptomyces massasporeus strain=JCM 4139, ASM1464899v1	0420e81e0a02d0814424b3329b32219d	8952	8952	1000
GCA_905236605.1 uncultured Synergistales bacterium, RUG30377	0153d587a66fce31cd7683ba2cc90cb2	1793	1793	1000
GCA_902601455.1 uncultured Alphaproteobacteria bacterium, AG-457-A08	05456bf8094a5c5cf3caca9c70d0b2dd	1437	1437	1000
GCA_016215335.1 Candidatus Vogelbacteria bacterium, ASM1621533v1	05a0eff2006c097852388932d7cbabe3	775	775	1000
GCA_934613415.1 uncultured Opitutales bacterium, ERR7738608_bin.87	00d7358b5c4bab9b04736cb2b80df205	2082	2082	1000
GCF_000421605.1 Thermodesulfobacterium thermophilum DSM 1276 strain=DSM 1276, ASM42160v1	02b1ac3f33a702b910c665bf06f9466d	1808	1808	1000
GCA_002898395.1 archaeon HR02, ASM289839v1	011652dc2328bbb2e3d3954d963f7b60	1726	1726	1000
GCA_008638215.1 Pelagibacteraceae bacterium, ASM863821v1	0468ad742c72bb3d78c4938b659dedb4	1196	1196	1000
GCA_017745115.1 Sphingobium sp., ASM1774511v1	02c7fda75699d8a6f77ead2dbc8cdea3	3014	3014	1000
GCA_021772165.1 Chlamydiae bacterium, ASM2177216v1	03098e5c7c25864bec0f1c8310704865	1872	1872	1000
GCF_904846235.1 Psychrobacter immobilis, ASM90484623v1	010b93d12a835ad51810fa925fecaa48	3205	3205	1000
GCA_021809365.1 Planctomycetes bacterium, ASM2180936v1	030f2e4e6bfabc3743574a447531fd36	3360	3360	1000
GCA_944323875.1 Candidatus Gastranaerophilales bacterium, BRZ_E__bin153	024dd75b7353195b8f68c55e8f101453	1921	1921	1000
GCA_013695335.1 Rubrobacter sp., ASM1369533v1	0213bf8d014013d22b8a3bdc212363e8	2914	2914	1000
GCA_015522865.1 Candidatus Micrarchaeota archaeon, ASM1552286v1	00ee932d2226b07fceb104b902f69983	648	648	1000
GCA_018823285.1 Proteobacteria bacterium, ASM1882328v1	001ce000594c20cbb06acca05d3d52b7	3970	3970	1000
GCA_016779365.1 Planctomycetaceae bacterium, ASM1677936v1	04c732cf8b57037ce2bcc4ad964154ac	4121	4121	1000
GCF_000712165.1 Ureaplasma canigenitalium ATCC 51252 strain=ATCC 51252, ASM71216v1	0140ce4a070212c313d040dad85f8344	820	820	1000
GCF_900604935.1 Vaginisenegalia massiliensis strain=Marseille-P5643, PRJEB23934	0479c1eac1414c0a4c6eb964131a5e03	1713	1713	1000
GCA_002422265.1 Geobacter sp. UBA6169, ASM242226v1	038b562761de3b034a1c73bb63dec8cf	2789	2789	1000
GCA_023429375.1 Bacteroidetes bacterium, ASM2342937v1	00780f07228ed805cb21e766fb248468	2747	2747	1000
GCF_000308435.1 Nocardia araoensis NBRC 100135 strain=NBRC 100135, ASM30843v1	02e6752bd664379894c9e8a3895bdd78	7663	7663	1000
GCA_944381505.1 uncultured Lachnospiraceae bacterium, E12__bin81	0484241608a7d47b55ed65be2d002f92	1793	1793	1000
GCA_003164335.1 Fibrobacteres bacterium, 20120700_S1D	0548d3cdc597a65fbe48a3943fd29b36	3754	3754	1000
GCA_016195045.1 Candidatus Azambacteria bacterium, ASM1619504v1	0489a8ece179976c88c6f7d148f8278a	608	608	1000
GCA_904377855.1 Candidatus Avimonas merdigallinarum, Chicken_16_mag_116	023cd472ea51494480bf43f6fc67a0a6	2527	2527	1000
GCF_005938625.1 Pseudomonas fluorescens strain=HKI0874, ASM593862v1	022f41326614f5ec39b3248351c897a2	6902	6902	1000
GCF_001429165.1 Agromyces sp. Root81 strain=Root81, Root81	010ef1ff25c51b7d0ed2c191afde633d	4252	4252	1000
GCA_001543385.1 bacterium P3, ASM154338v1	045f0b19874a2fbf9c40871b85662102	3039	3039	1000
GCA_000998025.1 Candidatus Collierbacteria bacterium GW2011_GWB1_44_6, ASM99802v1	03d126088646b09231f9f207439a4ab9	929	929	1000
GCA_022702225.1 Microbacteriaceae bacterium, ASM2270222v1	04db8930e6867adb6abed6c0816781b0	3161	3161	1000
GCA_013138755.1 Gammaproteobacteria bacterium, ASM1313875v1	02f5c186f9bc49735ba7a1e28cb4d494	2097	2097	1000
GCA_002707905.1 Candidatus Marinimicrobia bacterium, ASM270790v1	000d03cff4bc649a074dba1d4ee3dd0a	914	914	1000
GCA_003517915.1 Ruminococcaceae bacterium, ASM351791v1	0213fe06cfaaec31ab417c25eec685fc	2062	2062	1000
GCA_913058195.1 uncultured Gammaproteobacteria bacterium, SRR3933271_bin.2_MetaBAT_v2.12.1_MAG	001ecfdcbd43a981c6ab58009504286c	2452	2452	1000
GCA_011525755.1 Planctomycetaceae bacterium, ASM1152575v1	0415741f4762a0b0a1084d858fb64cfa	4767	4767	1000
GCA_017454165.1 Bacteroidales bacterium, ASM1745416v1	035a4cf69eef9195ff486ac87f77712a	2610	2610	1000
GCA_017936585.1 Clostridia bacterium, ASM1793658v1	03cb6304640759a942bd668a518f08cb	1031	1031	1000
GCA_013141075.1 Methylotenera sp., ASM1314107v1	01534df0fe5a8fad5daa7f5f9c0cbda4	2434	2434	1000
GCF_001306415.1 Croceitalea dokdonensis DOKDO 023 strain=DOKDO 023, ASM130641v1	012d735efc4bdfbb88303cb86c9eb3c9	3796	3796	1000
GCA_002385415.1 Clostridiales bacterium UBA3953, ASM238541v1	0001190918b975034d0969699ec2c1d3	1893	1893	1000
GCF_000214665.1 Methylomonas methanica MC09 strain=MC09, ASM21466v1	054a083ce8e1f13e427e4d35710a8636	4866	4866	1000
GCF_000263715.2 Pseudomonas synxantha BG33R strain=BG33R, ASM26371v2	04bc92e85bc4924c96893ec8c3452f5f	6315	6315	1000
GCF_002899825.2 Chryseobacterium sp. ISE14 strain=ISE14, ASM289982v2	04113d7909301048dd33d663149233c6	5194	5194	1000
GCA_020404465.1 Rickettsia endosymbiont of Omalisus fontisbellaquei, ASM2040446v1	00cae5452c959e946b5ebcbd8c29f01e	1498	1498	1000
GCF_002831665.1 Lacinutrix sp. Bg11-31 strain=Bg11-31, ASM283166v1	01c1eec0f63161223fc3bd23f234352b	3526	3526	1000
GCA_002103075.1 Candidatus Gastranaerophilales bacterium HUM_9, ASM210307v1	03412c855276f3f6e8d1a1d09409e2bb	1802	1802	1000
GCA_009377385.1 Actinophytocola sp., ASM937738v1	0105dc26f834216fce36426120bfb0fd	4985	4985	1000
GCA_903932705.1 uncultured actinobacterium, freshwater MAG --- A-1_bin-364	053956d2175cfb48d206328e56a4ce99	1304	1304	1000
GCA_017412085.1 Alphaproteobacteria bacterium, ASM1741208v1	04ce4f06bab5a39cc8a22ed1cbdbcea8	955	955	1000
GCF_016649425.1 Jinshanibacter allomyrinae strain=BWR-B9, ASM1664942v1	044622f0550ce08a49786d3eaf069891	4552	4552	1000
GCF_000426545.1 Paenibacillus panacisoli DSM 21345 strain=DSM 21345, ASM42654v1	0510d33d145ae8d39e69fc58162d37c3	6319	6319	1000
GCA_003221635.1 Candidatus Rokubacteria bacterium, ASM322163v1	0600ce4c536b93223799dcff590912b0	5023	5023	1000
GCF_008974245.1 Streptomyces abyssomicinicus strain=CHI39, ASM897424v1	02b5cb415999d3816063f830ae42d56f	7904	7904	1000
GCA_944363565.1 uncultured Bacilli bacterium, BRZ_RV__bin55	03e52f61d43674263256e0120c68a290	1221	1221	1000
GCA_016882185.1 Pelagibacterales bacterium, JGI 2017-08-21	01a5d0c0e57016ef18028a09175f3c61	891	891	1000
GCA_021201825.1 Alistipes sp., ASM2120182v1	012de2c127bfec97abad5d67b6ed6909	2825	2825	1000
GCA_011050615.1 Bacteroidetes bacterium, ASM1105061v1	058b6be0a9ed6562d27e74443ec9c4c8	2635	2635	1000
GCA_016650355.1 Bacteroidia bacterium, ASM1665035v1	0298d8ec0939569420cfed985b4f5420	3261	3261	1000
GCA_016291495.1 Prevotella sp., ASM1629149v1	049703a258238b25e7c781f87a985a82	2865	2865	1000
GCA_003154375.1 Candidatus Peregrinibacteria bacterium, 20120700_E2X	00d087edc9323f72d156a72406535d34	1629	1629	1000
GCA_016873715.1 Lentisphaerae bacterium, JGI 2017-08-21	00f3ad7cebe797149b815e127e7f8747	5086	5086	1000
GCA_023246445.1 Candidatus Woesearchaeota archaeon, ASM2324644v1	05c9e2424b8a9e87946d4722efd1f00a	839	839	1000
GCA_904502115.1 Paludibacteraceae bacterium, MAG47	0575dc281142c78fdd04a153c6462975	1467	1467	1000
GCF_900142735.1 Flavobacterium saccharophilum strain=DSM 1811, IMG-taxon 2698536752 annotated assembly	00eedfaa1ed4db092011dd41d9fa8ccd	5296	5296	1000
GCA_000783305.1 Sphingobacteriaceae bacterium DW12 strain=DW12, ASM78330v1	01fa4153248fa7c8f35827feb957182f	5408	5408	1000
GCA_015068325.1 Ruminococcaceae bacterium, ASM1506832v1	02db05162620aaed9df28480cf638fac	1998	1998	1000
GCA_016882285.1 Cyanobacteria bacterium K_DeepCast_35m_m2_155, JGI 2017-08-21	030d1d44fd437ec055cce347e61d6e48	1746	1746	1000
GCA_024691625.1 Schwartzia sp., ASM2469162v1	012318c577872a02905773bf821f2142	1395	1395	1000
GCA_902788245.1 uncultured Clostridiales bacterium, Rumen uncultured genome RUG13350	020eeb1919596141ce7767fccd065177	1739	1739	1000
GCF_003053565.1 Halanaerobium saccharolyticum strain=WC1, ASM305356v1	0334c820c2fd06a243b956c11d616c3c	3216	3216	1000
GCF_016907545.1 Paenarthrobacter ilicis strain=DSM 20138, ASM1690754v1	00fa93064f8ce5746f7e08ca99beff3f	3932	3932	1000
GCF_003989795.1 Halomonas andesensis strain=DSM 19434, ASM398979v1	03c83472cfc717d2902f7a5d509f3c97	3956	3956	1000
GCA_017469355.1 Solobacterium sp., ASM1746935v1	03cb96aacbbf803c50432db48ae58ee8	2682	2682	1000
GCA_910579785.1 uncultured Christensenella sp., MGBC114095	00c7dfcce1bcfc4743b012c155d584da	1808	1808	1000
GCF_014844075.1 Paenibacillus sp. JNUCC-31 strain=JNUCC-31, ASM1484407v1	037f5195f59637545c418bb7a44f08e5	7492	7492	1000
GCA_900545955.1 uncultured Porphyromonadaceae bacterium, UMGS827	0495ec2015ba193de97e6840bac46d8b	2354	2354	1000
GCF_003028855.1 Massilia armeniaca strain=ZMN-3, ASM302885v1	02f207a4b0c21d09479f142785a75678	6362	6362	1000
GCA_016931295.1 Candidatus Krumholzibacteriota bacterium, ASM1693129v1	022ac027c91531e393c2c55f8ab2d59e	2977	2977	1000
GCA_015064285.1 Ruminococcaceae bacterium, ASM1506428v1	0313f95c34f721aaedca1d6b9a2e636a	3191	3191	1000
GCA_020072815.1 Acidobacteriia bacterium, ASM2007281v1	01045bfa3c4924e61dfea9bc02045b51	5321	5321	1000
GCA_003213255.1 Prochlorococcus sp. AG-424-P16, ASM321325v1	0294020eb8989bfa4685d17e80e6e53b	1195	1195	1000
GCA_900551775.1 uncultured Eubacterium sp., UMGS1437	008c48860ada89fb2281666f49e06708	4517	4517	1000
GCA_016717005.1 Myxococcales bacterium, ASM1671700v1	0289195ad7724852f95c429ee79eba0a	9060	9060	1000
GCF_001552215.1 Actinomadura macra NBRC 14102 strain=NBRC 14102, ASM155221v1	04e2ee8df56b3d546d0a53c6005f190e	9077	9077	1000
GCF_900176375.1 Reichenbachiella faecimaris strain=DSM 26133, IMG-taxon 2619619645 annotated assembly	0047f61011a7ab41bcbe6fd9a32904cc	4655	4655	1000
GCA_900548955.1 uncultured Eggerthella sp., UMGS1142	02d11aa1092aee69bbf23dc936ef337b	1633	1633	1000
GCA_021814565.1 Actinomycetia bacterium, ASM2181456v1	05b10ac52730da87858d9ff485303b68	2000	2000	1000
GCF_008520305.1 Mesorhizobium sp. SARCC-RB16n strain=SARCC-RB16n, ASM852030v1	053bd1883010d6fcad64975bc7fafc1f	7052	7052	1000
GCA_900104795.1 Burkholderia sp. WP9 strain=WP9, IMG-taxon 2687453794 annotated assembly	010a19e421d4bac3e5a2741c4ad998a3	8892	8892	1000
GCA_011391455.1 Nitrospiraceae bacterium, ASM1139145v1	04a1c0b0f1bda1795cbcdd1bffd5aa1d	1984	1984	1000
GCF_021729145.1 Membranicola sp. C281 strain=C281, ASM2172914v1	05810c4b08060a93c41547f35596deb7	5946	5946	1000
GCF_024359545.1 Jiella sp. LLJ827 strain=LLJ827, ASM2435954v1	021543a301ae34d58a537cc20e8ce765	5150	5150	1000
GCA_002428635.1 Bacteroidales bacterium UBA6088, ASM242863v1	0112a0d3383ff11f7b2f4928fb41306f	2265	2265	1000
GCF_000374065.1 Spirosoma luteum DSM 19990 strain=DSM 19990, ASM37406v1	0483c3ed4cd0ecb7a70ce2a9865b497e	6525	6525	1000
GCA_902783285.1 uncultured Desulfovibrio sp., Rumen uncultured genome RUG12860	001666a791f79ea6872a6bf744f1214d	1902	1902	1000
GCA_023262245.1 Flavobacteriaceae bacterium, ASM2326224v1	04dfb9f8068fe6c2821cae283b69910c	1633	1633	1000
GCF_000316195.1 Brachyspira hampsonii 30446 strain=30446, ASM31619v1	03915bd631c5e20f77dd1d6a9427dd02	3085	3085	1000
GCA_022615215.1 Blastocatellia bacterium, ASM2261521v1	049028d18c0a00854c4a94387c24ec57	7459	7459	1000
GCA_900551995.1 uncultured Clostridiales bacterium, UMGS1457	043ad257d77decc31582398bb4ea3d33	1715	1715	1000
GCA_005880165.1 Chloroflexi bacterium, ASM588016v1	004a94d700219785bc6d6ef165cd89e9	2234	2234	1000
GCA_000405225.1 Nanoarchaeota archaeon SCGC AAA011-D5 strain=SCGC AAA011-D5, ASM40522v1	03375cffcb907708dce02da99872d458	485	485	1000
GCF_002966495.1 Halomonas sp. GFAJ-1 strain=Halomonas sp. GFAJ-1, ASM296649v1	05cdc7ee68572712258ce173593a949b	3615	3615	1000
GCA_017615135.1 Bacteroidales bacterium, ASM1761513v1	01344eca45cf61114218c37cd194a5a7	1508	1508	1000
GCA_017934975.1 Clostridia bacterium, ASM1793497v1	0583c7cfc8ff6169d0b3f9d5e5ebb433	1872	1872	1000
GCA_009779355.1 Betaproteobacteria bacterium, ASM977935v1	006ec7d887825be12b542ae7c2d97876	2491	2491	1000
GCF_016909125.1 Enterococcus lemanii strain=DSM 105069, ASM1690912v1	041c2f05d38f6fed4713147449732313	2726	2726	1000
GCF_013523125.1 Pseudomonas entomophila strain=6C6, 6C6	03853a8e28629b62111ffec138cda06a	4788	4788	1000
GCA_002686955.1 Gemmatimonadetes bacterium, ASM268695v1	03859821c506db4a67f9f1c386e25f68	4305	4305	1000
GCA_021800255.1 Acidobacteria bacterium, ASM2180025v1	032dac16d18713f142ef7cf084e7050b	3429	3429	1000
GCA_944386595.1 uncultured Clostridia bacterium, E27__bin20	02a733b35ba6fa36771c51c3501e5dc7	1871	1871	1000
GCA_016219115.1 Deltaproteobacteria bacterium, ASM1621911v1	05982687c6e105608d109b5bb243d255	2267	2267	1000
GCA_003478355.1 Lachnospiraceae bacterium AM48-27BH strain=AM48-27BH, ASM347835v1	0406dc9599017bcdf1976c899edbe0f3	4136	4136	1000
GCA_017625465.1 Clostridia bacterium, ASM1762546v1	03c7c0793852651045aba3e0bcaa7d79	1450	1450	1000
GCA_022782405.1 Alistipes sp., ASM2278240v1	005b9523cdfca30b1ed96ff5723c08f3	2261	2261	1000
GCA_009780315.1 Defluviitaleaceae bacterium, ASM978031v1	03aaf09af15999b113789640c4df9b3d	2843	2843	1000
GCA_003660235.1 bacterium endosymbiont of Escarpia laminata, ASM366023v1	00d8e955b6f4ebeec437c221096aa46c	4186	4186	1000
GCA_003282965.1 Pelagibacteraceae bacterium AG-325-E13, ASM328296v1	01cdb62f6c8e074c9fbe040278362de9	898	898	1000
GCA_021846485.1 Actinomycetia bacterium, ASM2184648v1	00ba0b5a8e92446c39356829c4c1c4e9	3485	3485	1000
GCF_014251555.1 Blattabacterium cuenoti strain=PARCOBvir, ASM1425155v1	00794c8e9867d9c233ba08aa3b94e1c1	667	667	1000
GCA_012520295.1 Clostridiales bacterium, ASM1252029v1	02263cec90f62b1c58eb5d383e7be1a5	2616	2616	1000
GCA_018818445.1 Patescibacteria group bacterium, ASM1881844v1	048e33e5ca14500f8f89abcca06226b8	662	662	1000
GCF_001293565.1 Ahrensia marina strain=LZD062, ASM129356v1	0068241b1ce683da5939468bed22670c	3449	3449	1000
GCA_001640045.1 Candidatus Thiomargarita nelsonii strain=THI036, THIOM	0158f69eb16f5681a7cabaee4cb1b2ec	4633	4633	1000
GCF_000211855.2 Lacinutrix sp. 5H-3-7-4 strain=5H-3-7-4, ASM21185v3	00a238371d14b6c28dec7e031038892d	3197	3197	1000
GCA_009924095.1 Sphingobacteriia bacterium, ASM992409v1	03e6e03e4f71da803db4d3f742c03527	2959	2959	1000
GCA_003214315.1 Prochlorococcus sp. AG-418-D13, ASM321431v1	0414742bec51aa0b3395383620b9cd5e	1638	1638	1000
GCF_020423045.1 Pseudomonas sp. MM213 strain=MM213, ASM2042304v1	03f7e6a890a7ef312af980f293fdd1a8	6590	6590	1000
GCA_910575155.1 Lachnospiraceae bacterium, MGBC000118	024b2bd0b7542ad40d003b7e71f11ae2	3959	3959	1000
GCA_003343815.1 Clostridiales bacterium, ASM334381v1	054c39d883b2aa6def1a6146cc7f7f68	1330	1330	1000
GCA_024236215.1 Novosphingobium sp., ASM2423621v1	032508f5eb1476661796d3ddc349ec12	3022	3022	1000
GCF_003991135.1 Anoxybacter fermentans strain=DY22613, ASM399113v1	029747a7696b63bb4fbaeb01e4107c7d	3288	3288	1000
GCA_023403845.1 Proteobacteria bacterium, ASM2340384v1	01475035410ec10030f8d9cc533f1a02	2638	2638	1000
GCA_021824155.1 bacterium, ASM2182415v1	0040077cf4238913e4a3cbe27745c9cd	769	769	1000
GCF_001879715.1 Nioella nitratireducens strain=SSW136, ASM187971v1	01d95102722f1572334a4536e947fe35	3943	3943	1000
GCF_016921115.1 Streptomyces actuosus strain=VRA1, ASM1692111v1	04d04076fd67359e8c7d0e0f884b9406	8348	8348	1000
GCA_017430385.1 Treponema sp., ASM1743038v1	04f378b88ad82dcf65e3f67a331521cc	3350	3350	1000
GCF_001591545.1 Bacillus lentus NBRC 16444 strain=NBRC 16444, ASM159154v1	023051dad3cc18a209c689f669486b7c	4260	4260	1000
GCA_902573565.1 uncultured Prochlorococcus sp., AG-422-K10	04c56961c8bee110c40f42fdc3b8bb28	1381	1381	1000
GCA_017302135.1 Xanthomonadales bacterium, ASM1730213v1	0361dbb622f53e946ecb2e77b9e1eec4	4271	4271	1000
GCA_024742355.1 Hyphomonadaceae bacterium, ASM2474235v1	0105f0a24c955fd0236597d2315da21b	3444	3444	1000
GCA_017540445.1 Clostridia bacterium, ASM1754044v1	00204dac955408e79871fa6a24b5648f	3191	3191	1000
GCA_902773265.1 uncultured Ruminococcus sp., Rumen uncultured genome RUG11850	0283d927aaa37e314b9a4769716a5e77	1768	1768	1000
GCA_024689285.1 Bacteroidales bacterium, ASM2468928v1	0456136daf331a8615fa99d885005d17	2984	2984	1000
GCA_009785765.1 Alphaproteobacteria bacterium, ASM978576v1	007b6e0686a7f2ab032f01512319608f	525	525	1000
GCA_910587765.1 uncultured Lachnospiraceae bacterium, MGBC159988	012eae260a924cb9949e9594add1e6d9	4097	4097	1000
GCA_002050455.1 Acidobacteria bacterium 5-1, ASM205045v1	036e1a3c85fd41a021ebae9dfbe4c714	3229	3229	1000
GCA_021812825.1 bacterium, ASM2181282v1	058cd869e75ad6c56be914041eb22306	3284	3284	1000
GCA_023622805.1 Proteobacteria bacterium, ASM2362280v1	0147c8a9661a55e4739ede558190f4f7	4644	4644	1000
GCA_913045225.1 uncultured Rhodobiaceae bacterium, ERR599138_bin.56_MetaBAT_v2.12.1_MAG	008f8ca3876e12cd7572b30e1c71b695	1370	1370	1000
GCA_016212185.1 Nitrospirae bacterium, ASM1621218v1	01c0acfbf78482f4966e619d1baf9ac3	2283	2283	1000
GCA_009781235.1 Firmicutes bacterium, ASM978123v1	02de6f706ba81bf1c31376cdefb9f4df	2501	2501	1000
GCF_900188125.1 Rhodococcus kyotonensis strain=JCM 23211, IMG-taxon 2675903021 annotated assembly	01d4d8aa7ab60830dfa463b3a9b420ab	6362	6362	1000
GCA_003599855.1 Gaiellales bacterium, ASM359985v1	0580ef2f8b8bfdcff0d55e72f6c4d438	2242	2242	1000
GCA_934130325.1 uncultured Clostridia bacterium, ERR7738571_bin.223	0551539eaf35daaedfca0f4d502d9a82	1344	1344	1000
GCA_015063585.1 Ruminococcaceae bacterium, ASM1506358v1	0396dae08da4bec8ac6f0d81c151ae01	2226	2226	1000
GCA_023954175.1 Rhizobacter sp., ASM2395417v1	02e56940639109ad4e27d11fc624d672	4015	4015	1000
GCF_000746085.1 Methylocapsa aurea strain=KYG, ASM74608v1	010503a5930f6b2609d18687969bee1d	3942	3942	1000
GCA_000998045.1 Parcubacteria group bacterium GW2011_GWD2_42_14, ASM99804v1	05f330bcd1e6bfe3988b8388d296fc0e	1047	1047	1000
GCA_020853995.1 Novosphingobium sp., ASM2085399v1	03a5d6c2a771717e9c8f94a58cddc3a4	2904	2904	1000
GCA_016178505.1 Planctomycetes bacterium, ASM1617850v1	049de2926a5726b5b460155a50c3e0d9	7075	7075	1000
GCA_902523185.1 uncultured Pelagibacteraceae bacterium, AG-895-E15	04040aaed43fbfe9a6ead926b62b733f	1001	1001	1000
GCF_016925555.1 Mycoplasma sp. Zaradi2 strain=Zaradi2, ASM1692555v1	01aaddffcb00341f6e6375c18b929bd0	723	723	1000
GCF_018141005.1 Erwinia sp. E602 strain=E602, ASM1814100v1	03c482cee04e107a700f0e2a8ccfce49	5189	5189	1000
GCF_001027745.1 Pedobacter sp. BMA strain=BMA, ASM102774v1	0378a512d4a8e5d80331ac23300e60e2	5007	5007	1000
GCA_902805615.1 uncultured Cytophagales bacterium, AVDCRST-MAG56	01b1271166100ab5dc65c104f24945e3	8453	8453	1000
GCA_014729935.1 Candidatus Bathyarchaeota archaeon, ASM1472993v1	029ab1005021fc2d3c09021562cf2d3d	4197	4197	1000
GCA_900321035.1 uncultured Selenomonadales bacterium, Rumen uncultured genome RUG643	0093ded8001306c7b48b98ac614cfddd	2445	2445	1000
GCA_017465565.1 Tyzzerella sp., ASM1746556v1	051c124bb2a4d0228cb583de1e9c94d3	3185	3185	1000
GCF_000635915.2 Brevundimonas naejangsanensis strain=B1, ASM63591v2	040221924d48e2d98d02616de0f5165b	2897	2897	1000
GCA_002366725.1 candidate division WOR-3 bacterium UBA3073, ASM236672v1	055148713abc8e0b4086969dc057166e	2010	2010	1000
GCA_003669055.1 bacterium 1XD21-70 strain=1XD21-70, ASM366905v1	02950a57fb524b1cf07b4a80165f8912	4282	4282	1000
GCA_018697095.1 archaeon, ASM1869709v1	04de3d7a726adfd8561c7662cc741024	1235	1235	1000
GCA_016935475.1 Methanosarcinaceae archaeon, ASM1693547v1	00c1e276fc6690228af12874bc761cb6	1899	1899	1000
GCA_016869775.1 Alphaproteobacteria bacterium, JGI 2017-08-21	0526a805a06695228a36ba315a8ac539	1284	1284	1000
GCA_021299185.1 Xanthomonadaceae bacterium, ASM2129918v1	033b1f997c965c1fff4d64142b0906d5	4785	4785	1000
GCA_015068365.1 Ruminococcaceae bacterium, ASM1506836v1	03c58b2d5d1a51ff7e9d0f06808566fc	2283	2283	1000
GCA_002366835.1 Gammaproteobacteria bacterium UBA3067, ASM236683v1	0254ef116957217d28bdc3ce5d0e8954	3184	3184	1000
GCA_021163525.1 candidate division WOR-3 bacterium, ASM2116352v1	0416e4be83fe934bb643f4e0769cfb7d	1372	1372	1000
GCA_903858015.1 uncultured cyanobacterium, freshwater MAG --- Loclat_bin-14864	03dcb9bf1faf4861c1cd5d37c900e111	3833	3833	1000
GCF_007595705.1 Streptomyces sp. SAJ15 strain=SAJ15, ASM759570v1	044c04ad844ab0c652f585ce5e970725	8054	8054	1000
GCF_003933745.1 Glycomyces sp. YIM 121974 strain=YIM 121974, ASM393374v1	024c2b622a0b9342bfa516c466428ac8	5169	5169	1000
GCA_015522635.1 Desulfurococcales archaeon, ASM1552263v1	01e5cb4e45f5de0dff7057e444d6887d	1489	1489	1000
GCA_019636385.1 Pirellulaceae bacterium, ASM1963638v1	059b22d12727cf5aede770599b233341	5663	5663	1000
GCF_002932875.1 Rathayibacter tritici strain=DSM 7486, ASM293287v1	0548b410c5fad9be31d5aedad06c4b79	3209	3209	1000
GCF_024734895.1 Paenibacillus sp. PHS-Z3 strain=PHS-Z3, ASM2473489v1	037ea85bb2e6d68168c87de8d9396aa4	7502	7502	1000
GCF_022810305.1 Rhodococcus sp. ARC_M6 strain=ARC_M6, ASM2281030v1	051d7a519d765ee0d26712ac2832f721	6247	6247	1000
GCF_003953955.1 Candidatus Aquarickettsia rohweri strain=a_cerv_44, ASM395395v1	04da1bf19cd7d7aec55768a3db0e734f	1258	1258	1000
GCA_002418465.1 Pseudomonas sp. UBA5782, ASM241846v1	01dfc3e87e6539fd526d27275832fbf4	4057	4057	1000
GCF_900188355.1 Lutibacter flavus strain=DSM 27993, IMG-taxon 2622736608 annotated assembly	028c5e1e7e4a55e6f06668d28bd412af	3864	3864	1000
GCA_902622655.1 uncultured Pelagibacteraceae bacterium, AH-287-A14	05552675ed1427644efd06072ef18549	937	937	1000
GCA_013286575.1 Candidatus Omnitrophica bacterium, ASM1328657v1	04fa8a3173ac45b1da81750a9ca3086d	1348	1348	1000
GCF_017355265.1 Tessaracoccus sp. SD287 strain=SD287, ASM1735526v1	05ca8347410656c30b474742b7ee04c9	2982	2982	1000
GCF_016806735.1 Candidatus Micrarchaeum sp. strain=A_DKE, ASM1680673v1	03083cf539bd83365eea5f57cba2c9cc	979	979	1000
GCA_902794535.1 Fibrobacter succinogenes, Rumen uncultured genome RUG13981	02f2e0929f1c20be9d1dcd8ce6ae8416	3217	3217	1000
