organism_name	md5sum	num_unique_kmers_in_genome_sketch	num_total_kmers_in_genome_sketch	genome_scale_factor
GCF_010435915.1 Spirosoma terrae strain=KCTC 52035, ASM1043591v1	04dc3bea91588b2be6f5d5b461b44ae3	7530	7530	1000
GCA_003285105.1 Rhodothermaceae bacterium strain=MEBiC09517, ASM328510v1	06e582557197c3ac87bfe776ce9783f0	4781	4781	1000
GCA_900541565.1 uncultured Ruminococcaceae bacterium, UMGS364	1d6368f88f9292f566a27128f2362149	1937	1937	1000
GCA_005889445.1 Chloroflexi bacterium, ASM588944v1	1bce8c32c5b238df53df70fb3b333480	2097	2097	1000
GCA_944381535.1 uncultured Lachnospiraceae bacterium, E01__bin347	0f840bc43d6ce587431c62fec212c43b	4203	4203	1000
GCF_014647415.1 Haloarcula sebkhae strain=JCM 19018, ASM1464741v1	003bca3aed8afdbfdd539285bfde202b	4154	4154	1000
GCA_016290665.1 Clostridiaceae bacterium, ASM1629066v1	126c13b8e33a457cda40d19755401aac	2293	2293	1000
GCA_934589675.1 uncultured Oscillospiraceae bacterium, ERR7745346_bin.179	040a7931d3c6e1fa3c51665cdfc576a7	2294	2294	1000
GCA_005888395.1 Actinobacteria bacterium, ASM588839v1	0170c326cb7860d9111d7eb75666c6b8	2547	2547	1000
GCA_024709845.1 Burkholderiaceae bacterium, ASM2470984v1	14b21ab93cf1d3fe34291722a5b2d783	3010	3010	1000
GCA_903885885.1 uncultured delta proteobacterium, freshwater MAG --- KT_bin-2017	0721d7eb0a0d4be051233abe83651df3	7897	7897	1000
GCF_000023785.1 Hirschia baltica ATCC 49814 strain=ATCC 49814, ASM2378v1	0a79223dbc07bbba7e14bfdc48471610	3524	3524	1000
GCA_022825135.1 Gemmatimonadetes bacterium, ASM2282513v1	0d7c6496724c257cc2675c404d44d93e	3485	3485	1000
GCA_002362575.1 Lachnoclostridium sp. UBA3262, ASM236257v1	1b2c9e931dce024ee6c70124431adece	2590	2590	1000
GCA_016617495.1 Azonexaceae bacterium s22 strain=s22, ASM1661749v1	16cd1d1ca8cb6f652a9f694fa160156d	3491	3491	1000
GCA_022396035.1 Actinomycetia bacterium, ASM2239603v1	090bf138289b3128e108908190faaf51	1583	1583	1000
GCA_002168115.1 Rhodospirillaceae bacterium TMED23, ASM216811v1	05699e6755f6a85be2b726051e5593d6	2459	2459	1000
GCA_018712645.1 Candidatus Faecousia faecavium, ASM1871264v1	14692a1002add8e1b3722ed81270698b	2135	2135	1000
GCA_905480645.1 uncultured Tateyamaria sp., 0.2_20180522_Bin_MAXBIN_086_sub_1	068e276b32baafb7bac1c3dff73b2950	3056	3056	1000
GCF_005405125.1 Lactobacillus sp. 398-2 strain=398-2, ASM540512v1	151fdc799de206f8cc6f3b43dad4462a	3006	3006	1000
GCA_017456145.1 Clostridia bacterium, ASM1745614v1	07d468aa2f5803d311c8478e6030efb8	2738	2738	1000
GCF_003364295.1 Helicobacter sp. MIT 99-5507 strain=MIT 99-5507, ASM336429v1	0aea2e20887932544969a6e864b723ca	1509	1509	1000
GCA_017512045.1 Candidatus Saccharibacteria bacterium, ASM1751204v1	09601b8118f13d5c6604ef7aa2e7a6b3	732	732	1000
GCA_013205245.1 Flavobacteriales bacterium, ASM1320524v1	007ecba980c13bcac09d838cd4c90c9b	2360	2360	1000
GCF_019733465.1 Actinotalea ferrariae strain=S/N-202-OC-R2, ASM1973346v1	029d78982ce30fbd3fd4b4589ab3e782	4120	4120	1000
GCF_016446395.1 [Phormidium] sp. ETS-05 strain=ETS-05, ASM1644639v1	0c6455eda4c6aa7b51b1d486d6726310	6077	6077	1000
GCA_014534425.1 Pyrinomonadaceae bacterium, ASM1453442v1	104c2db19f7b65fd9472eb1f51c0e7fa	5396	5396	1000
GCA_944386055.1 uncultured Oscillospiraceae bacterium, BRZ_CS__bin84	1913d7167ebcb16e2f0306c913d6c7f5	2342	2342	1000
GCA_022799315.1 Clostridia bacterium, ASM2279931v1	13a8ffddd018a6802efdc3960517fc76	1520	1520	1000
GCA_023251475.1 Prolixibacteraceae bacterium, ASM2325147v1	03cdde56bfcfd3c90ed270744c90c45c	5522	5522	1000
GCF_000504165.1 Bacillus sp. FJAT-14578 strain=FJAT-14578, SOAPdenovo for version2.04 of Bacillus sp. FJAT-14578 genome	0908276ae4620404f3893998f12ed9cf	5370	5370	1000
GCA_012518675.1 Firmicutes bacterium, ASM1251867v1	15dabe4f5e0c391d7414468c2fdc4f13	1906	1906	1000
GCF_022828475.1 Saccharopolyspora gregorii strain=MLY014, ASM2282847v1	0bb92bf6f7e562f8bb2afa24fe745bb8	6667	6667	1000
GCA_018691345.1 Euryarchaeota archaeon, ASM1869134v1	0aeb88119f69494e6a3b802422b1f76d	1792	1792	1000
GCA_018831055.1 Bacteroidetes bacterium, ASM1883105v1	0078e34891a703290554fb667063dc03	4222	4222	1000
GCF_013306565.1 Hyphomicrobium sulfonivorans strain=S1, ASM1330656v1	109feddb489e841adcea2e7a66c52892	3506	3506	1000
GCA_012270635.1 Dehalococcoidia bacterium, ASM1227063v1	041be8f4f85880ef4ba5bbc7370e88bf	2594	2594	1000
GCA_013214525.1 Rickettsiales bacterium, ASM1321452v1	1489d9b387892d99285204ad350fb990	1291	1291	1000
GCA_024697225.1 Lachnospiraceae bacterium, ASM2469722v1	16f78c8774c4f3e3fe85d64b20d4e65c	2845	2845	1000
GCA_019116185.1 Candidatus Mediterraneibacter stercorigallinarum, ASM1911618v1	01721465d936f45b28feb5dc2415a0bc	2305	2305	1000
GCF_001029285.1 Desulfosporosinus acididurans strain=M1, ASM102928v1	0ad999d144c052f6c6c843d0d4fcf03d	4375	4375	1000
GCF_000241055.1 Oenococcus kitaharae DSM 17330 strain=DSM 17330, ASM24105v1	04bbc1f0940e51861c17eaa0f540da71	1828	1828	1000
GCF_004365655.1 Chryseobacterium xixisoli strain=CGMCC 1.12802, ASM436565v1	0d27be617e8d5248bd363e321c4bbb07	3392	3392	1000
GCA_016650295.1 Desulfuromonadales bacterium, ASM1665029v1	09065356df6422267948ee60d21df28d	4258	4258	1000
GCF_004102045.2 Oenococcus sicerae strain=UCMA15228, ASM410204v2	0012e640de75fb10f2e18561f10fa707	1600	1600	1000
GCA_013215175.1 Parvularculaceae bacterium, ASM1321517v1	1361e46853891d98689c3148a185c2fa	3080	3080	1000
GCF_000730165.1 Nitrospirillum amazonense CBAmc strain=CBAmC, ASM73016v2	090531a71405d8e689384ab125779fc1	7226	7226	1000
GCA_003242255.1 Firmicutes bacterium, ASM324225v1	061ffe1a49455a8e729ff8d69db68776	1831	1831	1000
GCA_001797815.1 Deltaproteobacteria bacterium RBG_13_61_14, ASM179781v1	07cbd68518aecfe6e1e0d9e7406c26c9	4615	4615	1000
GCA_900547165.1 uncultured Clostridiales bacterium, UMGS964	0479cd2aa11c97a486ff925b683847ad	2077	2077	1000
GCA_017405345.1 Candidatus Saccharibacteria bacterium, ASM1740534v1	13bbc33913b63df33e0744ce9c2eeb53	574	574	1000
GCA_900760125.1 Ruminococcaceae bacterium, SRS013476_65	1d7a13a0cb564675a8479cb37e0613c9	2584	2584	1000
GCA_013286425.1 Bacteroidetes bacterium, ASM1328642v1	042f08c0073b797ea0d0e6bf89361ccc	3395	3395	1000
GCA_018000295.1 Alphaproteobacteria bacterium, ASM1800029v1	13420180ecb7c3e4828bb724b23bdccd	2711	2711	1000
GCA_023133515.1 Candidatus Babeliales bacterium, ASM2313351v1	05dd90529e07f09382e43c519b4a42e7	1032	1032	1000
GCF_009792795.1 Lysobacter sp. CHu50b-3-2 strain=CHu50b-3-2, ASM979279v1	151133e177953c487462aef38dd42d98	2679	2679	1000
GCA_024274705.1 Spirochaetes bacterium, ASM2427470v1	1896a5624805254089eff018957850bb	4490	4490	1000
GCF_002075085.1 bacterium endosymbiont of Pedicinus badii strain=PRUG, ASM207508v1	107990d090857bd50b0597d7b7ff5d2a	548	548	1000
GCA_002862805.1 Flavobacteriaceae bacterium, ASM286280v1	09519876aecce5a27d822471510f9692	2593	2593	1000
GCA_017466885.1 Oscillospiraceae bacterium, ASM1746688v1	03ec46d5fda08e94a3eefdb1c0b0c756	1874	1874	1000
GCA_021772835.1 Mariprofundus sp., ASM2177283v1	08bb8ffbe4acd243d69b34b918661c15	2394	2394	1000
GCA_022763345.1 Phaeodactylibacter sp., ASM2276334v1	0a87132f348239554f7bedee8c2bdb49	6843	6843	1000
GCA_017465665.1 Oscillospiraceae bacterium, ASM1746566v1	039e56d3d188247bfb1c0f6e16d0e0e0	2725	2725	1000
GCF_003635045.1 Terracoccus luteus strain=DSM 44267, ASM363504v1	1a5de8dcfcf307074c07eafc2fdadc8c	3994	3994	1000
GCA_944349615.1 uncultured Clostridia bacterium, BRZ_B__bin17	1444b1d1d20dc746e8ca202a24bd8b57	1084	1084	1000
GCA_023435435.1 Firmicutes bacterium, ASM2343543v1	1a3dfe20ef91b149d751805ded708f16	3386	3386	1000
GCF_000011225.1 Mycoplasma penetrans HF-2 strain=HF-2, ASM1122v1	0638a348ae37351796cdd6aee3e87fe2	1295	1295	1000
GCA_020831885.1 Ectothiorhodospiraceae bacterium, ASM2083188v1	0b7b419d1bff755a25ab94a9cb060c58	4114	4114	1000
GCF_017052585.1 Paenibacillus apiarius strain=MW-14, ASM1705258v1	19e76754a59a6ed313544f6244eece74	6521	6521	1000
GCA_012523365.1 Clostridiaceae bacterium, ASM1252336v1	0fa3d8d487f4d910175179e9b8720d76	2069	2069	1000
GCA_002408885.1 Lentisphaeria bacterium UBA5247, ASM240888v1	02f797d654ddfcaa1ce1bb644914a506	3493	3493	1000
GCA_013042625.1 Flavobacteriaceae bacterium, ASM1304262v1	0c7d86409df99d851d11c0cad06b6045	2738	2738	1000
GCF_004137355.1 Ciceribacter sp. F8825 strain=F8825, ASM413735v1	0be2c990cf1dcf6c84f7916fe00cfcf7	5119	5119	1000
GCA_013329165.1 Methanocalculus sp., ASM1332916v1	0360ec3d39be7224f4d41976de9826d9	1861	1861	1000
GCA_009379895.1 Solirubrobacterales bacterium, ASM937989v1	055b8abc69d6a6d685950df7bc07d159	4035	4035	1000
GCA_003644205.1 Planctomycetes bacterium, ASM364420v1	1d1866cbeebf083e5aaf003981a1d199	2562	2562	1000
GCA_000999465.1 Candidatus Nomurabacteria bacterium GW2011_GWB1_43_19, ASM99946v1	0804a9dd226c220a21dab6cc60491a5c	646	646	1000
GCA_022823145.1 Gemmatimonadetes bacterium, ASM2282314v1	0356150001a9171877346f2ae37e458f	4485	4485	1000
GCA_016712505.1 Candidatus Eisenbacteria bacterium, ASM1671250v1	1800c64e7c136f05cfe93627eb52993e	6360	6360	1000
GCA_002305205.1 candidate division WWE3 bacterium UBA1397, ASM230520v1	1ae6a7ff712f7026f82c7fc7059ce02e	770	770	1000
GCA_001604135.1 Clostridiales bacterium Firm_14, ASM160413v1	15a33626dcf593b4a57cc7f064413004	3068	3068	1000
GCA_007119595.1 Myxococcales bacterium, ASM711959v1	1d462d5eb757943c9ca1446e438595d6	5235	5235	1000
GCA_900557315.1 uncultured Butyricicoccus sp., UMGS2030	0ec039c6985a23f29da2a633c4ec5242	1812	1812	1000
GCA_018822365.1 Candidatus Margulisbacteria bacterium, ASM1882236v1	0edab1cd8df4e731875f2743f909cf54	1726	1726	1000
GCA_003218755.1 Verrucomicrobia bacterium, ASM321875v1	1a0ead231c51f111a68477c4338b9749	2669	2669	1000
GCA_019359275.1 Myxacorys chilensis ATA2-1-KO14, ASM1935927v1	02d3f0f97662e653669d204768623da9	5914	5914	1000
GCA_019239445.1 Solirubrobacterales bacterium, ASM1923944v1	07d0a7ea46609370fe97de117b05337b	4303	4303	1000
GCA_903875275.1 uncultured beta proteobacterium, freshwater MAG --- Ja_bin-5366	00c11e671f2c6f6702e1f9cfb2e79c88	3285	3285	1000
GCA_022844135.1 Xanthomonadales bacterium, ASM2284413v1	0829d1f02d72e49d4ab59852f215dc66	5353	5353	1000
GCA_903789525.1 uncultured Aeriscardovia sp., UMB00048	06ead2c4e24b4f5daf6a2e2128d0dad2	1430	1430	1000
GCF_900163655.1 Brachybacterium nesterenkovii strain=CIP104813, ASM90016365v1	02a8eeaacaea0492997469443fa9b324	3041	3041	1000
GCA_016716665.1 Saprospiraceae bacterium, ASM1671666v1	06b0f3b8abb4a266118232bf3e943cc2	4883	4883	1000
GCA_021300015.1 Pirellula sp., ASM2130001v1	1cb8972f79d3ea4a3a418e8240387682	4256	4256	1000
GCA_002389665.1 Rhodobiaceae bacterium UBA4490, ASM238966v1	177e518ddc5117cd1128315cc4c2f539	3377	3377	1000
GCA_900320345.1 uncultured Lachnospiraceae bacterium, Rumen uncultured genome RUG584	07226abd67dc6277e86d9bdda66ecc11	2641	2641	1000
GCF_014208105.1 Actinomadura coerulea strain=DSM 43675, ASM1420810v1	0af3b1a9cca436bcf399bdf984267157	8125	8125	1000
GCA_017440805.1 Clostridia bacterium, ASM1744080v1	0c5b04a8a41f74cebf4f7bcd08f90ee3	1593	1593	1000
GCA_002898115.1 bacterium BMS3Bbin02, ASM289811v1	1326f25d6f2ce953e71cdf5d330066ec	2247	2247	1000
GCA_017471045.1 Bacteroidales bacterium, ASM1747104v1	11cb79ac788d6a9b81a43528411a0e1f	2554	2554	1000
GCF_002287235.1 Methanosarcina spelaei strain=MC-15, ASM228723v1	06ca7dad91d5ab3bdc1a893f74566c14	4936	4936	1000
GCA_017438305.1 Lachnospiraceae bacterium, ASM1743830v1	15c7f21dcd43fccbfc48f3f70b698be8	2543	2543	1000
GCA_001513185.1 Clostridia bacterium DTU015, ASM151318v1	0c3db7cbd884a4a338d01faddce0ca07	1760	1760	1000
GCA_021811005.1 Proteobacteria bacterium, ASM2181100v1	01163ed3e8c138ce54ec4d74bf1157a8	1853	1853	1000
GCA_003151795.1 Candidatus Yanofskybacteria bacterium, 20120700_P3D	12e539eca6f4887583c18b702739761d	738	738	1000
GCA_022711395.1 Candidatus Omnitrophica bacterium, ASM2271139v1	02efe7b8a2dbeb077b16a103bceb42e9	2026	2026	1000
GCF_003347205.1 Mycolicibacterium moriokaense strain=DSM 44221, ASM334720v1	10232d6722712577b8f277a309152b42	7026	7026	1000
GCA_002730555.1 Chloroflexi bacterium, ASM273055v1	1ba2a37dc4e65c1dd8ba34448fc852dc	2458	2458	1000
GCF_012102705.1 Haematospirillum sp. H1815 strain=H1815, ASM1210270v1	0dc734ab40991556d3917e1dbd35597b	2261	2261	1000
GCF_020700235.1 Haladaptatus pallidirubidus strain=YIM 93656, ASM2070023v1	031cf084a477ae972647285e6d96ec71	5707	5707	1000
GCA_003243445.1 Citrobacter freundii, ASM324344v1	1b978e5aaa0747cba779af646284f0b9	7147	7147	1000
GCA_023228705.1 Ottowia sp., ASM2322870v1	0f5dc4ed9fb734be29a72a78e2158d2b	3253	3253	1000
GCF_001524625.2 Burkholderia sp. MSMB0852 strain=MSMB0852, ASM152462v2	032b35832e7342438a9c6410d00bb971	6896	6896	1000
GCA_017473285.1 Clostridia bacterium, ASM1747328v1	06aab9f50dc34bb2965df0767180e454	863	863	1000
GCF_003590795.1 Azospirillum sp. K2W22B-5 strain=K2W22B-5, ASM359079v1	0b73fcfa62179c82df7524c2c7cce179	6332	6332	1000
GCF_003464595.1 Bacteroides intestinalis strain=AF14-32, ASM346459v1	0e5019418175331bfe955e92113bfc1f	6635	6635	1000
GCA_013288815.1 Gammaproteobacteria bacterium, ASM1328881v1	0f70d47a821f6b0fbdfa08fa35768d96	2456	2456	1000
GCA_017860255.1 Bacteroidetes bacterium, ASM1786025v1	12a420bf957a6c440aa37f3523861e76	2627	2627	1000
GCA_001242845.1 Candidatus Westeberhardia cardiocondylae strain=obscurior, Wobs_v01	1bc195cfa86fa494690e398259f19099	517	517	1000
GCA_003367665.1 Leifsonia sp. ku-ls strain=ku-ls, ASM336766v1	05b9057dc047bfdd0cc2745dbe3839f9	4152	4152	1000
GCF_021083185.1 Nocardioides furvisabuli strain=JCM 13813, ASM2108318v1	12f6c4c163326f08b1687231f39452b5	3970	3970	1000
GCF_001424005.1 Sphingomonas sp. Leaf198 strain=Leaf198, Leaf198	0162644bc3bacaa38b8d6d08a915b48a	4022	4022	1000
GCA_001769535.1 Bacteroidetes bacterium GWF2_38_335, ASM176953v1	0ebdf35e6b50ceab71d87806a45fc3f7	5189	5189	1000
GCF_018403325.1 Paenibacillus vini strain=J42TS3, ASM1840332v1	05c7d8645daa2604a7536bd67da69f07	5675	5675	1000
GCF_000018285.1 Shewanella pealeana ATCC 700345 strain=ATCC 700345, ASM1828v1	00e9a4daee8b5d29cd00978b609e0ffd	4882	4882	1000
GCA_016784825.1 Campylobacterales bacterium, ASM1678482v1	03fb744850b1b5279668ee9266b21d05	600	600	1000
GCF_018499505.1 Streptococcus parasanguinis strain=P430801, ASM1849950v1	1a58350e8224e979c9a123cc4a86980f	1903	1903	1000
GCA_016178945.1 Acidobacteria bacterium, ASM1617894v1	1b8db68290fcfd89f7b24bddc43f9afc	7180	7180	1000
GCF_900105245.1 Streptomyces sp. 1222.5 strain=1222.5, IMG-taxon 2690315622 annotated assembly	10d59e1014821b298dfe539a4e96db98	8708	8708	1000
GCA_003605035.1 Desulfurivibrio sp., ASM360503v1	1cedd58a875e6a1ff22b3246fdae52dc	4189	4189	1000
GCA_021776055.1 Kiloniellaceae bacterium, ASM2177605v1	1d7ee9d76ff25c35c73dd13071310696	3740	3740	1000
GCA_024398435.1 Bacteroidaceae bacterium, ASM2439843v1	12ccd138ecfe20a68eaaf704a448a981	2248	2248	1000
GCF_015277875.1 Microbacterium sp. A18JL200 strain=A18JL200, ASM1527787v1	04499094bd1fca7cc9e543fd1b9a72a3	3523	3523	1000
GCA_022842935.1 Myxococcota bacterium, ASM2284293v1	1dbd04937c0be397236f8541b8e12362	6287	6287	1000
GCA_023251935.1 bacterium, ASM2325193v1	14372a3e3b4a1e6a58e648f7cf1a908e	2563	2563	1000
GCA_021161345.1 Anaerolineales bacterium, ASM2116134v1	1cf13b4e26e31555c38c367ea6486e22	2740	2740	1000
GCA_900470285.1 Rhizobiales bacterium, AFS058694	08813e05bb672ad59ff38361c21d2c01	3860	3860	1000
GCA_013204385.1 Candidatus Uhrbacteria bacterium, ASM1320438v1	04ed516310930df232a12fee2fc23bdc	1042	1042	1000
GCA_003142185.1 Bryobacterales bacterium, 20120700_S3X	001c1d69315bed95912b19d14fe551e3	5681	5681	1000
GCF_000017545.1 Fervidobacterium nodosum Rt17-B1 strain=Rt17-B1, ASM1754v1	143cb3f1e7633e4045b55134d4ac9027	1848	1848	1000
GCF_001281525.1 Lysinibacillus macroides strain=DSM 54, ASM128152v1	05a38bba84a4f70031976ee8c8b7cdc7	4670	4670	1000
GCA_024403005.1 Clostridia bacterium, ASM2440300v1	13cc9c4bdb192fa99b9507abface2888	1665	1665	1000
GCA_934717555.1 uncultured Clostridium sp., ERR7738620_bin.164	148fad3abf825df2b2ccfd9ae08413bf	1927	1927	1000
GCF_900129885.1 Candidimonas bauzanensis strain=CGMCC 1.10190, IMG-taxon 2617270875 annotated assembly	00fc0dbaaff45f25c774e85eb9de5f08	5593	5593	1000
GCA_021782495.1 Proteobacteria bacterium, ASM2178249v1	09975a533751ca1490dc2d4ea506b4ec	1965	1965	1000
GCF_900113025.1 Alteribacillus iranensis strain=DSM 23995, IMG-taxon 2651870176 annotated assembly	15002d9d2d5f74c9d5abe2c2e62ddee9	3251	3251	1000
GCA_017857425.1 Akkermansiaceae bacterium, ASM1785742v1	1dae52ab9797b926b52f18dfe4bf1043	2250	2250	1000
GCF_011045095.1 Grimontia sp. S25 strain=S25, ASM1104509v1	009237123eb3a5f4819a4a25d5b277c1	5205	5205	1000
GCF_003971065.1 Candidimonas sp. SYP-B2681 strain=SYP-B2681, ASM397106v1	06b834d7f677fa675003802d60b2e2b2	3990	3990	1000
GCA_002167845.2 Phycisphaera sp. TMED9, ASM216784v2	1801c00bcb3f68609ec18279a09a3dc0	3163	3163	1000
GCF_002941025.1 Streptomyces sp. QL37 strain=QL37, ASM294102v1	003728912db8c8bbc3341577ea393ca8	8763	8763	1000
GCF_002834235.1 Ruminococcus bromii strain=5AMG, ASM283423v1	0c27e38f5990e49c33434011e5c9e03c	2415	2415	1000
GCA_944358165.1 uncultured Bacilli bacterium, BRZ_V__bin2	0f2cf5d1bb011f14d64044661d2e01fd	1234	1234	1000
GCF_900130055.1 Clostridium intestinale DSM 6191 strain=DSM 6191, IMG-taxon 2585428084 annotated assembly	14db2a3d219de15332311396f5eb0887	4509	4509	1000
GCA_902806055.1 uncultured Rubrobacteraceae bacterium, AVDCRST-MAG37	126683b3411ba49df45df23c1ef0384b	3170	3170	1000
GCA_014190095.1 Actinobacteria bacterium, ASM1419009v1	02d35cbb8e25b9a3ba773be9307d78f0	1741	1741	1000
GCF_007992835.1 Knoellia locipacati strain=NBRC 109775, ASM799283v1	0d9902c4b76c191a39562841169f6f74	3559	3559	1000
GCA_017559825.1 Thermoguttaceae bacterium, ASM1755982v1	11d337c39e7c2aa8407dd05dca5c339e	3620	3620	1000
GCF_014268275.3 Pseudomonas sp. SWRI145 strain=SWRI145, ASM1426827v3	13cbec648708a391758e2f1bfc32b232	6183	6183	1000
GCA_020847495.1 Candidatus Hydrogenedentes bacterium, ASM2084749v1	11a7b0623df0cf463ef3501bb7f08f93	7122	7122	1000
GCA_012513195.1 Bacilli bacterium, ASM1251319v1	08e99d657b565f6a73ed491a4d978848	1819	1819	1000
GCA_017652125.1 Clostridia bacterium, ASM1765212v1	00bf6ea1d1bb5a46c46be3bef85afcc3	2595	2595	1000
GCA_017620375.1 Lachnospiraceae bacterium, ASM1762037v1	10d5288850a9c5e051c4a754adc0f7da	2574	2574	1000
GCA_009885285.1 Candidatus Falkowbacteria bacterium, ASM988528v1	069daab15143d8b809125a2c7fe5fa95	1382	1382	1000
GCA_009787915.1 Firmicutes bacterium, ASM978791v1	0da6eb68960410ab5b96c61fd91eb890	1099	1099	1000
GCF_009857845.1 Brevibacterium sp. 5221 strain=5221, ASM985784v1	1de5b69ad655998fb2ec8af62203edf1	3089	3089	1000
GCA_020721645.1 Draconibacterium orientale, ASM2072164v1	09139eff0a8fe24fc0b3c55d3dbb9c20	3887	3887	1000
GCA_000435175.1 Clostridium sp. CAG:245, MGS245	050fd39c7d451dba84dafe63230bfe78	1522	1522	1000
GCA_024710825.1 Solirubrobacteraceae bacterium, ASM2471082v1	0e66be8b8784aa49f23576aafc9f7a6e	3022	3022	1000
GCF_000341125.1 Nocardiopsis lucentensis DSM 44048 strain=DSM 44048, SOAPdenovo v1.06	1dd8a6497a20cf78ad57eb046af1382a	6094	6094	1000
GCF_001293125.1 Lawsonella clevelandensis strain=X1036, ASM129312v1	16160df2a46d7735db36b5a3abf6faba	1919	1919	1000
GCA_014382705.1 Verrucomicrobia bacterium, ASM1438270v1	0b86c01f1117b2ecc4b6c6bb4e17f7bf	4004	4004	1000
GCF_007896845.1 Chitinophaga pinensis strain=YS-16, ASM789684v1	0a901bf819d3a94316bfb1369e77fc9c	7027	7027	1000
GCA_017423565.1 Prevotella sp., ASM1742356v1	0f1e31c9bab652b014153c67e968e9a8	1666	1666	1000
GCA_015066005.1 Ruminococcaceae bacterium, ASM1506600v1	10c989070048d09f5405c559badd55c8	2018	2018	1000
GCF_020966775.1 Rhodopirellula sp. JC737 strain=JC737, ASM2096677v1	066f67060b6f32d26e2586206a85f80c	6650	6650	1000
GCA_013820755.1 Chthoniobacterales bacterium, ASM1382075v1	0048204ee2106f1292bef9ecbb6dca2d	3091	3091	1000
GCA_017959905.1 Bacilli bacterium, ASM1795990v1	16a29907176ed5784f26a8addc9fe81e	374	374	1000
GCA_022768065.1 Ruminococcus sp., ASM2276806v1	10e4dbf68c0ef7c50aa398e60f1025b4	1854	1854	1000
GCF_001188955.3 Kitasatospora aureofaciens strain=ATCC 10762, ASM118895v3	091f9af417b227a989658dc74786d560	8974	8974	1000
GCA_024206165.1 Bacteroidetes bacterium, ASM2420616v1	11f44be1e458ed8e6d4b8214dbb7802c	2527	2527	1000
GCA_003331605.1 SAR86 cluster bacterium, ASM333160v1	03e2b837d59b6e13f9cba4432e94a0f3	986	986	1000
GCA_903935335.1 Oligoflexia bacterium, freshwater MAG --- I-1_bin-249	19b00b898800d8eb5b056c20a144b663	2562	2562	1000
GCF_004795105.1 Streptomyces sp. A0642 strain=A0642, ASM479510v1	1b7314731daec5a9d8f25fd73901407e	8094	8094	1000
GCA_003501255.1 Candidatus Magasanikbacteria bacterium, ASM350125v1	14e3a5af09dddf5539d82b002b81a62c	899	899	1000
GCA_016208745.1 Candidatus Portnoybacteria bacterium, ASM1620874v1	005fe1d5c9e488d28b746ca71fa43120	809	809	1000
GCA_944383385.1 uncultured Clostridia bacterium, BRZ_FD__bin30	11177add878df2fb86200c44d8f35065	959	959	1000
GCA_022825665.1 Candidatus Poribacteria bacterium, ASM2282566v1	1c4737a60c7dc578551f2f5f9ee3f350	4442	4442	1000
GCF_020858115.1 Janthinobacterium sp. FW305-129 strain=FW305-129, ASM2085811v1	089d962169808f77958001f0da43412b	6182	6182	1000
GCF_009741265.1 Pseudarthrobacter sp. GA104 strain=GA104, ASM974126v1	0700a50bcd012990f6ec93bcaf441485	4818	4818	1000
GCA_910577995.1 uncultured Christensenella sp., MGBC107581	022348b6da580d03276322258c9a50d1	1646	1646	1000
GCA_902795765.1 Ruminococcaceae bacterium, Rumen uncultured genome RUG14109	0f01efc51a1746511e6dadbfe32ad890	1441	1441	1000
GCA_017647145.1 Paludibacteraceae bacterium, ASM1764714v1	0f14e6c909395f3dc7f0de18127ef45f	1957	1957	1000
GCA_019747315.1 Roseococcus sp., ASM1974731v1	0e4708764d6de96df02dc2a7d05399aa	5181	5181	1000
GCF_900187115.1 Arcobacter butzleri strain=NCTC 12481, 51699_F01	1a04c508cfa394068c93d2da72b9b16e	2344	2344	1000
GCA_016191645.1 Candidatus Solibacter usitatus, ASM1619164v1	1127e514d30dadb5386701d64ab03204	4440	4440	1000
GCA_003281485.1 Prochlorococcus sp. AG-347-J20, ASM328148v1	09e0f8fc20c4ba6dadb0d033c9f4b794	1402	1402	1000
GCA_018110905.1 Oscillospiraceae bacterium, ASM1811090v1	074a50c3b4c3cd027adb0ef4b24f570e	2012	2012	1000
GCA_016765095.1 Planctomycetes bacterium, ASM1676509v1	14935cd6ad4922f6a895005b094f98f0	8362	8362	1000
GCA_017478245.1 Lachnospiraceae bacterium, ASM1747824v1	1a101b9969a7e2ffe1f653ba60cffb4a	2501	2501	1000
